OrderLineID,TransactionID,ProductID,Quantity,UnitPrice,Discount,LineTotal
"OL-11231","TRN-13497","P101","1","85","0","85"
"OL-11232","TRN-13497","P102","2","80","0","160"
"OL-11233","TRN-13497","P203","3","68","0","204"
"OL-11234","TRN-13497","P202","1","65","0","65"
"OL-11235","TRN-13498","P203","3","68","0","204"
"OL-11236","TRN-13499","P103","1","95","0.05","90.25"
"OL-11237","TRN-13499","P101","3","85","0.05","242.25"
"OL-11238","TRN-13499","C303","1","60","0.05","57"
"OL-11239","TRN-13500","P102","2","80","0","160"
"OL-11240","TRN-13500","C303","2","60","0","120"
"OL-11241","TRN-13500","P102","2","80","0","160"
"OL-11242","TRN-13501","P202","1","65","0","65"
"OL-11243","TRN-13502","P101","3","85","0","255"
"OL-11244","TRN-13502","P103","3","95","0","285"
"OL-11245","TRN-13502","P203","1","68","0","68"
"OL-11246","TRN-13503","P102","3","80","0","240"
"OL-11247","TRN-13503","P102","2","80","0","160"
"OL-11248","TRN-13504","P101","1","85","0","85"
"OL-11249","TRN-13504","P203","3","68","0","204"
"OL-11250","TRN-13504","P103","1","95","0","95"
"OL-11251","TRN-13504","P203","3","68","0","204"
"OL-11252","TRN-13505","P101","1","85","0","85"
"OL-11253","TRN-13506","P203","2","68","0","136"
"OL-11254","TRN-13506","P102","3","80","0","240"
"OL-11255","TRN-13506","C302","3","50","0","150"
"OL-11256","TRN-13507","C304","1","58","0","58"
"OL-11257","TRN-13507","P203","2","68","0","136"
"OL-11258","TRN-13507","P102","2","80","0","160"
"OL-11259","TRN-13507","C303","3","60","0","180"
"OL-11260","TRN-13508","P101","1","85","0","85"
"OL-11261","TRN-13508","P102","3","80","0","240"
"OL-11262","TRN-13508","C303","2","60","0","120"
"OL-11263","TRN-13508","P202","2","65","0","130"
"OL-11264","TRN-13509","P203","1","68","0","68"
"OL-11265","TRN-13510","C304","3","58","0","174"
"OL-11266","TRN-13511","C301","3","55","0.15","140.25"
"OL-11267","TRN-13512","C301","2","55","0","110"
"OL-11268","TRN-13512","P102","3","80","0","240"
"OL-11269","TRN-13513","C302","1","50","0","50"
"OL-11270","TRN-13513","P203","3","68","0","204"
"OL-11271","TRN-13513","P102","2","80","0","160"
"OL-11272","TRN-13513","C304","2","58","0","116"
"OL-11273","TRN-13514","C302","2","50","0","100"
"OL-11274","TRN-13514","C304","1","58","0","58"
"OL-11275","TRN-13515","P101","1","85","0","85"
"OL-11276","TRN-13515","C303","3","60","0","180"
"OL-11277","TRN-13515","C303","1","60","0","60"
"OL-11278","TRN-13516","P203","1","68","0","68"
"OL-11279","TRN-13516","P201","3","70","0","210"
"OL-11280","TRN-13517","C304","2","58","0","116"
"OL-11281","TRN-13517","P101","1","85","0","85"
"OL-11282","TRN-13518","C303","1","60","0.15","51"
"OL-11283","TRN-13518","C303","3","60","0.15","153"
"OL-11284","TRN-13519","P202","3","65","0","195"
"OL-11285","TRN-13519","C301","1","55","0","55"
"OL-11286","TRN-13519","P101","2","85","0","170"
"OL-11287","TRN-13519","C304","1","58","0","58"
"OL-11288","TRN-13520","C302","1","50","0","50"
"OL-11289","TRN-13520","C302","1","50","0","50"
"OL-11290","TRN-13520","P102","2","80","0","160"
"OL-11291","TRN-13521","P102","2","80","0","160"
"OL-11292","TRN-13521","P203","2","68","0","136"
"OL-11293","TRN-13521","P101","2","85","0","170"
"OL-11294","TRN-13522","C301","3","55","0","165"
"OL-11295","TRN-13522","P101","1","85","0","85"
"OL-11296","TRN-13522","P101","1","85","0","85"
"OL-11297","TRN-13523","C304","2","58","0","116"
"OL-11298","TRN-13523","P101","2","85","0","170"
"OL-11299","TRN-13523","C303","3","60","0","180"
"OL-11300","TRN-13523","C303","1","60","0","60"
"OL-11301","TRN-13524","C303","3","60","0","180"
"OL-11302","TRN-13524","C302","1","50","0","50"
"OL-11303","TRN-13524","P201","2","70","0","140"
"OL-11304","TRN-13524","P101","1","85","0","85"
"OL-11305","TRN-13525","P103","1","95","0","95"
"OL-11306","TRN-13526","C302","2","50","0","100"
"OL-11307","TRN-13526","C303","3","60","0","180"
"OL-11308","TRN-13526","P102","1","80","0","80"
"OL-11309","TRN-13526","C301","3","55","0","165"
"OL-11310","TRN-13527","C304","1","58","0.15","49.3"
"OL-11311","TRN-13527","C301","1","55","0.15","46.75"
"OL-11312","TRN-13527","P103","1","95","0.15","80.75"
"OL-11313","TRN-13528","P203","2","68","0","136"
"OL-11314","TRN-13528","C301","2","55","0","110"
"OL-11315","TRN-13528","P103","1","95","0","95"
"OL-11316","TRN-13528","C302","3","50","0","150"
"OL-11317","TRN-13529","P201","2","70","0","140"
"OL-11318","TRN-13529","P201","3","70","0","210"
"OL-11319","TRN-13530","C301","3","55","0.1","148.5"
"OL-11320","TRN-13530","P202","3","65","0.1","175.5"
"OL-11321","TRN-13531","P202","1","65","0.1","58.5"
"OL-11322","TRN-13531","P203","2","68","0.1","122.4"
"OL-11323","TRN-13532","P103","2","95","0.1","171"
"OL-11324","TRN-13532","P102","3","80","0.1","216"
"OL-11325","TRN-13532","P102","2","80","0.1","144"
"OL-11326","TRN-13533","C303","2","60","0","120"
"OL-11327","TRN-13533","P203","3","68","0","204"
"OL-11328","TRN-13533","P102","1","80","0","80"
"OL-11329","TRN-13533","P103","2","95","0","190"
"OL-11330","TRN-13534","C304","3","58","0.05","165.3"
"OL-11331","TRN-13534","C301","1","55","0.05","52.25"
"OL-11332","TRN-13535","C304","1","58","0","58"
"OL-11333","TRN-13535","P201","2","70","0","140"
"OL-11334","TRN-13536","P102","3","80","0","240"
"OL-11335","TRN-13536","P101","1","85","0","85"
"OL-11336","TRN-13536","P203","2","68","0","136"
"OL-11337","TRN-13537","C304","1","58","0","58"
"OL-11338","TRN-13537","P201","1","70","0","70"
"OL-11339","TRN-13537","P203","1","68","0","68"
"OL-11340","TRN-13537","P102","1","80","0","80"
"OL-11341","TRN-13538","P103","2","95","0","190"
"OL-11342","TRN-13539","P101","3","85","0.05","242.25"
"OL-11343","TRN-13539","P103","1","95","0.05","90.25"
"OL-11344","TRN-13539","P202","1","65","0.05","61.75"
"OL-11345","TRN-13540","C303","2","60","0","120"
"OL-11346","TRN-13541","C301","3","55","0","165"
"OL-11347","TRN-13541","P103","3","95","0","285"
"OL-11348","TRN-13541","P202","3","65","0","195"
"OL-11349","TRN-13541","P101","1","85","0","85"
"OL-11350","TRN-13542","P202","1","65","0","65"
"OL-11351","TRN-13543","C303","2","60","0","120"
"OL-11352","TRN-13544","C301","2","55","0","110"
"OL-11353","TRN-13545","C302","1","50","0.15","42.5"
"OL-11354","TRN-13545","P203","1","68","0.15","57.8"
"OL-11355","TRN-13546","P201","1","70","0.05","66.5"
"OL-11356","TRN-13546","P101","3","85","0.05","242.25"
"OL-11357","TRN-13546","P202","1","65","0.05","61.75"
"OL-11358","TRN-13546","C302","3","50","0.05","142.5"
"OL-11359","TRN-13547","C301","1","55","0","55"
"OL-11360","TRN-13548","P103","2","95","0.15","161.5"
"OL-11361","TRN-13549","C304","2","58","0","116"
"OL-11362","TRN-13549","P201","3","70","0","210"
"OL-11363","TRN-13550","C301","3","55","0","165"
"OL-11364","TRN-13551","P101","1","85","0","85"
"OL-11365","TRN-13551","C301","2","55","0","110"
"OL-11366","TRN-13551","C302","1","50","0","50"
"OL-11367","TRN-13551","P201","3","70","0","210"
"OL-11368","TRN-13552","C304","1","58","0","58"
"OL-11369","TRN-13553","P203","3","68","0.05","193.8"
"OL-11370","TRN-13553","P103","2","95","0.05","180.5"
"OL-11371","TRN-13553","P201","2","70","0.05","133"
"OL-11372","TRN-13553","P102","2","80","0.05","152"
"OL-11373","TRN-13554","P203","3","68","0.1","183.6"
"OL-11374","TRN-13554","P201","2","70","0.1","126"
"OL-11375","TRN-13555","C303","2","60","0","120"
"OL-11376","TRN-13556","C304","1","58","0","58"
"OL-11377","TRN-13556","C303","2","60","0","120"
"OL-11378","TRN-13556","C301","3","55","0","165"
"OL-11379","TRN-13557","C301","2","55","0","110"
"OL-11380","TRN-13558","P102","1","80","0","80"
"OL-11381","TRN-13558","C301","3","55","0","165"
"OL-11382","TRN-13558","P201","1","70","0","70"
"OL-11383","TRN-13559","P102","1","80","0","80"
"OL-11384","TRN-13559","P201","3","70","0","210"
"OL-11385","TRN-13559","P101","3","85","0","255"
"OL-11386","TRN-13560","P202","2","65","0","130"
"OL-11387","TRN-13560","P201","1","70","0","70"
"OL-11388","TRN-13560","C302","3","50","0","150"
"OL-11389","TRN-13560","P101","2","85","0","170"
"OL-11390","TRN-13561","P102","1","80","0","80"
"OL-11391","TRN-13561","P101","1","85","0","85"
"OL-11392","TRN-13561","P203","2","68","0","136"
"OL-11393","TRN-13561","C301","2","55","0","110"
"OL-11394","TRN-13562","P102","2","80","0","160"
"OL-11395","TRN-13562","C302","2","50","0","100"
"OL-11396","TRN-13562","C302","1","50","0","50"
"OL-11397","TRN-13562","P201","3","70","0","210"
"OL-11398","TRN-13563","P102","3","80","0","240"
"OL-11399","TRN-13564","P202","1","65","0","65"
"OL-11400","TRN-13564","C303","2","60","0","120"
"OL-11401","TRN-13564","C301","2","55","0","110"
"OL-11402","TRN-13565","P103","3","95","0.05","270.75"
"OL-11403","TRN-13566","C303","3","60","0","180"
"OL-11404","TRN-13566","C302","1","50","0","50"
"OL-11405","TRN-13567","P201","2","70","0","140"
"OL-11406","TRN-13567","P101","2","85","0","170"
"OL-11407","TRN-13567","C301","2","55","0","110"
"OL-11408","TRN-13568","C301","2","55","0.15","93.5"
"OL-11409","TRN-13568","C301","2","55","0.15","93.5"
"OL-11410","TRN-13568","P101","3","85","0.15","216.75"
"OL-11411","TRN-13569","C303","2","60","0","120"
"OL-11412","TRN-13570","C304","3","58","0","174"
"OL-11413","TRN-13570","P103","2","95","0","190"
"OL-11414","TRN-13571","P102","1","80","0.1","72"
"OL-11415","TRN-13571","P103","3","95","0.1","256.5"
"OL-11416","TRN-13571","P201","1","70","0.1","63"
"OL-11417","TRN-13571","C304","1","58","0.1","52.2"
"OL-11418","TRN-13572","C301","1","55","0","55"
"OL-11419","TRN-13572","P202","2","65","0","130"
"OL-11420","TRN-13572","P101","1","85","0","85"
"OL-11421","TRN-13573","P201","2","70","0","140"
"OL-11422","TRN-13573","C303","2","60","0","120"
"OL-11423","TRN-13574","P103","1","95","0","95"
"OL-11424","TRN-13574","P103","1","95","0","95"
"OL-11425","TRN-13574","C304","3","58","0","174"
"OL-11426","TRN-13575","P103","1","95","0","95"
"OL-11427","TRN-13576","P203","1","68","0","68"
"OL-11428","TRN-13577","P103","1","95","0","95"
"OL-11429","TRN-13578","P202","3","65","0","195"
"OL-11430","TRN-13578","P202","3","65","0","195"
"OL-11431","TRN-13579","C303","2","60","0","120"
"OL-11432","TRN-13580","P101","2","85","0","170"
"OL-11433","TRN-13580","P102","2","80","0","160"
"OL-11434","TRN-13580","P103","3","95","0","285"
"OL-11435","TRN-13580","C304","1","58","0","58"
"OL-11436","TRN-13581","C304","2","58","0.15","98.6"
"OL-11437","TRN-13581","P103","2","95","0.15","161.5"
"OL-11438","TRN-13581","C303","2","60","0.15","102"
"OL-11439","TRN-13581","P103","3","95","0.15","242.25"
"OL-11440","TRN-13582","P102","2","80","0","160"
"OL-11441","TRN-13582","P101","3","85","0","255"
"OL-11442","TRN-13582","P102","3","80","0","240"
"OL-11443","TRN-13582","C302","3","50","0","150"
"OL-11444","TRN-13583","C303","3","60","0","180"
"OL-11445","TRN-13583","P202","1","65","0","65"
"OL-11446","TRN-13584","P203","3","68","0.15","173.4"
"OL-11447","TRN-13584","C301","2","55","0.15","93.5"
"OL-11448","TRN-13585","P102","1","80","0","80"
"OL-11449","TRN-13585","P202","3","65","0","195"
"OL-11450","TRN-13586","P103","3","95","0","285"
"OL-11451","TRN-13587","P203","3","68","0","204"
"OL-11452","TRN-13588","C302","3","50","0.05","142.5"
"OL-11453","TRN-13588","P203","2","68","0.05","129.2"
"OL-11454","TRN-13588","P101","3","85","0.05","242.25"
"OL-11455","TRN-13588","P101","1","85","0.05","80.75"
"OL-11456","TRN-13589","P102","2","80","0.1","144"
"OL-11457","TRN-13589","P201","3","70","0.1","189"
"OL-11458","TRN-13590","P101","3","85","0","255"
"OL-11459","TRN-13590","P202","2","65","0","130"
"OL-11460","TRN-13590","C303","2","60","0","120"
"OL-11461","TRN-13591","P101","3","85","0","255"
"OL-11462","TRN-13591","P203","3","68","0","204"
"OL-11463","TRN-13591","P103","1","95","0","95"
"OL-11464","TRN-13591","P201","3","70","0","210"
"OL-11465","TRN-13592","P102","3","80","0.15","204"
"OL-11466","TRN-13592","P103","2","95","0.15","161.5"
"OL-11467","TRN-13592","C304","2","58","0.15","98.6"
"OL-11468","TRN-13592","C301","3","55","0.15","140.25"
"OL-11469","TRN-13593","P103","2","95","0","190"
"OL-11470","TRN-13593","C302","2","50","0","100"
"OL-11471","TRN-13593","C303","2","60","0","120"
"OL-11472","TRN-13594","C301","3","55","0","165"
"OL-11473","TRN-13595","P102","1","80","0","80"
"OL-11474","TRN-13595","P103","2","95","0","190"
"OL-11475","TRN-13595","P103","3","95","0","285"
"OL-11476","TRN-13595","C304","1","58","0","58"
"OL-11477","TRN-13596","P102","3","80","0.15","204"
"OL-11478","TRN-13596","P103","2","95","0.15","161.5"
"OL-11479","TRN-13596","P202","2","65","0.15","110.5"
"OL-11480","TRN-13596","P203","1","68","0.15","57.8"
"OL-11481","TRN-13597","P103","3","95","0","285"
"OL-11482","TRN-13597","C303","1","60","0","60"
"OL-11483","TRN-13597","C301","3","55","0","165"
"OL-11484","TRN-13598","C301","2","55","0.05","104.5"
"OL-11485","TRN-13599","C304","2","58","0.15","98.6"
"OL-11486","TRN-13599","P103","3","95","0.15","242.25"
"OL-11487","TRN-13599","P201","3","70","0.15","178.5"
"OL-11488","TRN-13600","P201","2","70","0.1","126"
"OL-11489","TRN-13601","P203","2","68","0","136"
"OL-11490","TRN-13601","P102","1","80","0","80"
"OL-11491","TRN-13602","P201","2","70","0.15","119"
"OL-11492","TRN-13602","P203","3","68","0.15","173.4"
"OL-11493","TRN-13602","C301","3","55","0.15","140.25"
"OL-11494","TRN-13603","P101","1","85","0.1","76.5"
"OL-11495","TRN-13603","C302","3","50","0.1","135"
"OL-11496","TRN-13603","P202","2","65","0.1","117"
"OL-11497","TRN-13603","P101","2","85","0.1","153"
"OL-11498","TRN-13604","P103","1","95","0","95"
"OL-11499","TRN-13604","C304","2","58","0","116"
"OL-11500","TRN-13604","C304","2","58","0","116"
"OL-11501","TRN-13605","P202","1","65","0.15","55.25"
"OL-11502","TRN-13605","P201","2","70","0.15","119"
"OL-11503","TRN-13605","P101","3","85","0.15","216.75"
"OL-11504","TRN-13606","P202","1","65","0","65"
"OL-11505","TRN-13606","C302","3","50","0","150"
"OL-11506","TRN-13606","C301","1","55","0","55"
"OL-11507","TRN-13607","P203","1","68","0","68"
"OL-11508","TRN-13607","P103","1","95","0","95"
"OL-11509","TRN-13608","C303","1","60","0","60"
"OL-11510","TRN-13608","P201","2","70","0","140"
"OL-11511","TRN-13608","P101","1","85","0","85"
"OL-11512","TRN-13608","C302","2","50","0","100"
"OL-11513","TRN-13609","P202","1","65","0","65"
"OL-11514","TRN-13609","C301","2","55","0","110"
"OL-11515","TRN-13609","P203","2","68","0","136"
"OL-11516","TRN-13610","P203","2","68","0","136"
"OL-11517","TRN-13611","C304","1","58","0.1","52.2"
"OL-11518","TRN-13612","P103","1","95","0","95"
"OL-11519","TRN-13612","P103","2","95","0","190"
"OL-11520","TRN-13612","P202","1","65","0","65"
"OL-11521","TRN-13612","P103","1","95","0","95"
"OL-11522","TRN-13613","P101","3","85","0","255"
"OL-11523","TRN-13614","C303","2","60","0","120"
"OL-11524","TRN-13615","C302","3","50","0","150"
"OL-11525","TRN-13615","P201","3","70","0","210"
"OL-11526","TRN-13616","P201","3","70","0.05","199.5"
"OL-11527","TRN-13616","P103","3","95","0.05","270.75"
"OL-11528","TRN-13616","C303","3","60","0.05","171"
"OL-11529","TRN-13617","C302","2","50","0.05","95"
"OL-11530","TRN-13618","C304","1","58","0","58"
"OL-11531","TRN-13619","P102","2","80","0.05","152"
"OL-11532","TRN-13620","P101","2","85","0","170"
"OL-11533","TRN-13621","P102","2","80","0.15","136"
"OL-11534","TRN-13622","C302","1","50","0.05","47.5"
"OL-11535","TRN-13622","P201","3","70","0.05","199.5"
"OL-11536","TRN-13623","P101","2","85","0","170"
"OL-11537","TRN-13623","C303","1","60","0","60"
"OL-11538","TRN-13623","C301","3","55","0","165"
"OL-11539","TRN-13623","C303","2","60","0","120"
"OL-11540","TRN-13624","C303","2","60","0","120"
"OL-11541","TRN-13624","C302","1","50","0","50"
"OL-11542","TRN-13624","C304","1","58","0","58"
"OL-11543","TRN-13624","P202","3","65","0","195"
"OL-11544","TRN-13625","C304","2","58","0.1","104.4"
"OL-11545","TRN-13625","P203","2","68","0.1","122.4"
"OL-11546","TRN-13626","C302","2","50","0","100"
"OL-11547","TRN-13626","P202","3","65","0","195"
"OL-11548","TRN-13626","C303","1","60","0","60"
"OL-11549","TRN-13626","P202","3","65","0","195"
"OL-11550","TRN-13627","P103","1","95","0","95"
"OL-11551","TRN-13627","C301","1","55","0","55"
"OL-11552","TRN-13627","C301","1","55","0","55"
"OL-11553","TRN-13628","C301","3","55","0","165"
"OL-11554","TRN-13628","P101","1","85","0","85"
"OL-11555","TRN-13628","P203","2","68","0","136"
"OL-11556","TRN-13629","P203","3","68","0.1","183.6"
"OL-11557","TRN-13629","C303","1","60","0.1","54"
"OL-11558","TRN-13630","P103","1","95","0","95"
"OL-11559","TRN-13631","P101","2","85","0.05","161.5"
"OL-11560","TRN-13631","C302","3","50","0.05","142.5"
"OL-11561","TRN-13632","P102","2","80","0","160"
"OL-11562","TRN-13632","C303","1","60","0","60"
"OL-11563","TRN-13632","C303","1","60","0","60"
"OL-11564","TRN-13632","C304","3","58","0","174"
"OL-11565","TRN-13633","P103","3","95","0.15","242.25"
"OL-11566","TRN-13633","C302","1","50","0.15","42.5"
"OL-11567","TRN-13633","C304","3","58","0.15","147.9"
"OL-11568","TRN-13633","P202","1","65","0.15","55.25"
"OL-11569","TRN-13634","C301","1","55","0","55"
"OL-11570","TRN-13634","P203","1","68","0","68"
"OL-11571","TRN-13634","P201","2","70","0","140"
"OL-11572","TRN-13635","P203","1","68","0","68"
"OL-11573","TRN-13635","P202","2","65","0","130"
"OL-11574","TRN-13636","C301","3","55","0","165"
"OL-11575","TRN-13636","P101","3","85","0","255"
"OL-11576","TRN-13637","C301","1","55","0","55"
"OL-11577","TRN-13637","C301","2","55","0","110"
"OL-11578","TRN-13637","C304","3","58","0","174"
"OL-11579","TRN-13638","P201","3","70","0","210"
"OL-11580","TRN-13638","P201","2","70","0","140"
"OL-11581","TRN-13639","P102","1","80","0.05","76"
"OL-11582","TRN-13639","C302","2","50","0.05","95"
"OL-11583","TRN-13640","C302","1","50","0.1","45"
"OL-11584","TRN-13640","P202","1","65","0.1","58.5"
"OL-11585","TRN-13640","P201","1","70","0.1","63"
"OL-11586","TRN-13640","C303","1","60","0.1","54"
"OL-11587","TRN-13641","C303","2","60","0.05","114"
"OL-11588","TRN-13641","P203","3","68","0.05","193.8"
"OL-11589","TRN-13642","C302","3","50","0.05","142.5"
"OL-11590","TRN-13643","C303","1","60","0","60"
"OL-11591","TRN-13643","P202","2","65","0","130"
"OL-11592","TRN-13643","C301","3","55","0","165"
"OL-11593","TRN-13643","P203","1","68","0","68"
"OL-11594","TRN-13644","P203","3","68","0","204"
"OL-11595","TRN-13644","P101","3","85","0","255"
"OL-11596","TRN-13644","C302","3","50","0","150"
"OL-11597","TRN-13644","P102","2","80","0","160"
"OL-11598","TRN-13645","C301","3","55","0.1","148.5"
"OL-11599","TRN-13646","P101","2","85","0","170"
"OL-11600","TRN-13646","C304","2","58","0","116"
"OL-11601","TRN-13646","P201","1","70","0","70"
"OL-11602","TRN-13646","P102","2","80","0","160"
"OL-11603","TRN-13647","C301","2","55","0.05","104.5"
"OL-11604","TRN-13648","C302","3","50","0","150"
"OL-11605","TRN-13648","P101","1","85","0","85"
"OL-11606","TRN-13649","C302","1","50","0","50"
"OL-11607","TRN-13650","C304","3","58","0","174"
"OL-11608","TRN-13650","P103","1","95","0","95"
"OL-11609","TRN-13651","P103","3","95","0","285"
"OL-11610","TRN-13651","C304","3","58","0","174"
"OL-11611","TRN-13651","P203","3","68","0","204"
"OL-11612","TRN-13651","P203","1","68","0","68"
"OL-11613","TRN-13652","C304","1","58","0.15","49.3"
"OL-11614","TRN-13652","P103","2","95","0.15","161.5"
"OL-11615","TRN-13652","C301","3","55","0.15","140.25"
"OL-11616","TRN-13652","P103","3","95","0.15","242.25"
"OL-11617","TRN-13653","P103","2","95","0","190"
