ShipmentID,TransactionID,Carrier,ShipDate,DeliveryDate
"SHP-2251","TRN-14569","SweetHaul Logistics","2025-08-02","2025-08-04"
"SHP-2252","TRN-14570","SweetHaul Logistics","2022-09-06","2022-09-08"
"SHP-2253","TRN-14571","ChocoExpress","2022-02-21","2022-02-23"
"SHP-2254","TRN-14573","SweetHaul Logistics","2022-06-04","2022-06-09"
"SHP-2255","TRN-14574","ChocoExpress","2025-03-12","2025-03-17"
"SHP-2256","TRN-14575","FedEx","2025-01-17","2025-01-20"
"SHP-2257","TRN-14578","FedEx","2023-01-09","2023-01-13"
"SHP-2258","TRN-14579","SweetHaul Logistics","2023-10-23","2023-10-28"
"SHP-2259","TRN-14582","FedEx","2025-01-12","2025-01-14"
"SHP-2260","TRN-14583","ChocoExpress","2025-02-04","2025-02-10"
"SHP-2261","TRN-14587","SweetHaul Logistics","2023-05-29","2023-06-04"
"SHP-2262","TRN-14588","UPS","2023-09-06","2023-09-09"
"SHP-2263","TRN-14589","UPS","2024-01-20","2024-01-24"
"SHP-2264","TRN-14592","ChocoExpress","2022-02-25","2022-02-28"
"SHP-2265","TRN-14596","FedEx","2024-07-21","2024-07-23"
"SHP-2266","TRN-14602","FedEx","2024-09-23","2024-09-26"
"SHP-2267","TRN-14608","FedEx","2024-07-20","2024-07-25"
"SHP-2268","TRN-14609","UPS","2022-10-14","2022-10-19"
"SHP-2269","TRN-14614","ChocoExpress","2025-09-28","2025-10-02"
"SHP-2270","TRN-14617","UPS","2025-09-22","2025-09-28"
"SHP-2271","TRN-14618","ChocoExpress","2023-06-26","2023-07-02"
"SHP-2272","TRN-14619","SweetHaul Logistics","2023-09-28","2023-10-02"
"SHP-2273","TRN-14620","UPS","2024-06-21","2024-06-23"
"SHP-2274","TRN-14622","FedEx","2024-07-27","2024-08-02"
"SHP-2275","TRN-14623","FedEx","2023-11-27","2023-12-03"
"SHP-2276","TRN-14625","SweetHaul Logistics","2024-03-21","2024-03-23"
"SHP-2277","TRN-14631","UPS","2024-03-05","2024-03-09"
"SHP-2278","TRN-14633","ChocoExpress","2024-04-17","2024-04-22"
"SHP-2279","TRN-14636","FedEx","2025-03-28","2025-04-02"
"SHP-2280","TRN-14638","UPS","2025-07-30","2025-08-02"
"SHP-2281","TRN-14640","UPS","2024-11-07","2024-11-09"
"SHP-2282","TRN-14643","FedEx","2022-08-23","2022-08-27"
"SHP-2283","TRN-14645","FedEx","2023-06-06","2023-06-10"
"SHP-2284","TRN-14647","FedEx","2025-09-26","2025-10-02"
"SHP-2285","TRN-14649","SweetHaul Logistics","2023-02-11","2023-02-14"
"SHP-2286","TRN-14651","UPS","2025-07-13","2025-07-19"
"SHP-2287","TRN-14657","SweetHaul Logistics","2024-08-05","2024-08-10"
"SHP-2288","TRN-14658","FedEx","2022-05-17","2022-05-19"
"SHP-2289","TRN-14662","FedEx","2024-08-21","2024-08-25"
"SHP-2290","TRN-14663","FedEx","2023-09-25","2023-09-30"
"SHP-2291","TRN-14665","FedEx","2024-11-03","2024-11-08"
"SHP-2292","TRN-14669","UPS","2023-04-17","2023-04-21"
"SHP-2293","TRN-14673","FedEx","2022-03-26","2022-04-01"
"SHP-2294","TRN-14675","ChocoExpress","2023-07-29","2023-08-02"
"SHP-2295","TRN-14676","ChocoExpress","2024-07-24","2024-07-30"
"SHP-2296","TRN-14679","FedEx","2022-12-18","2022-12-20"
"SHP-2297","TRN-14681","ChocoExpress","2023-10-31","2023-11-03"
"SHP-2298","TRN-14684","ChocoExpress","2023-04-21","2023-04-26"
"SHP-2299","TRN-14685","SweetHaul Logistics","2022-10-04","2022-10-07"
"SHP-2300","TRN-14687","SweetHaul Logistics","2022-04-19","2022-04-24"
"SHP-2301","TRN-14688","SweetHaul Logistics","2023-10-20","2023-10-23"
"SHP-2302","TRN-14689","SweetHaul Logistics","2023-08-14","2023-08-20"
"SHP-2303","TRN-14690","UPS","2024-01-11","2024-01-16"
"SHP-2304","TRN-14695","ChocoExpress","2023-10-04","2023-10-07"
"SHP-2305","TRN-14696","SweetHaul Logistics","2023-03-05","2023-03-07"
"SHP-2306","TRN-14698","SweetHaul Logistics","2023-08-30","2023-09-03"
"SHP-2307","TRN-14701","SweetHaul Logistics","2024-01-29","2024-01-31"
"SHP-2308","TRN-14703","ChocoExpress","2023-04-09","2023-04-12"
"SHP-2309","TRN-14709","SweetHaul Logistics","2025-03-11","2025-03-15"
"SHP-2310","TRN-14710","UPS","2022-10-08","2022-10-14"
"SHP-2311","TRN-14712","SweetHaul Logistics","2023-09-29","2023-10-05"
"SHP-2312","TRN-14714","FedEx","2022-09-06","2022-09-11"
"SHP-2313","TRN-14721","UPS","2025-07-03","2025-07-09"
"SHP-2314","TRN-14722","ChocoExpress","2023-04-27","2023-05-02"
"SHP-2315","TRN-14727","UPS","2025-01-11","2025-01-15"
"SHP-2316","TRN-14729","SweetHaul Logistics","2025-07-04","2025-07-06"
"SHP-2317","TRN-14731","FedEx","2023-08-18","2023-08-23"
"SHP-2318","TRN-14733","FedEx","2024-04-01","2024-04-05"
"SHP-2319","TRN-14734","SweetHaul Logistics","2025-08-21","2025-08-23"
"SHP-2320","TRN-14735","SweetHaul Logistics","2024-11-08","2024-11-12"
"SHP-2321","TRN-14736","SweetHaul Logistics","2022-02-06","2022-02-11"
"SHP-2322","TRN-14738","SweetHaul Logistics","2025-02-06","2025-02-08"
"SHP-2323","TRN-14739","UPS","2024-09-30","2024-10-06"
"SHP-2324","TRN-14740","SweetHaul Logistics","2023-01-17","2023-01-20"
"SHP-2325","TRN-14743","SweetHaul Logistics","2025-02-16","2025-02-21"
"SHP-2326","TRN-14745","SweetHaul Logistics","2024-06-20","2024-06-26"
"SHP-2327","TRN-14746","UPS","2022-03-20","2022-03-23"
"SHP-2328","TRN-14747","SweetHaul Logistics","2022-02-09","2022-02-11"
"SHP-2329","TRN-14748","ChocoExpress","2023-08-15","2023-08-21"
"SHP-2330","TRN-14749","SweetHaul Logistics","2024-09-28","2024-10-02"
"SHP-2331","TRN-14753","UPS","2023-11-11","2023-11-16"
"SHP-2332","TRN-14756","FedEx","2022-12-13","2022-12-19"
"SHP-2333","TRN-14758","FedEx","2023-05-06","2023-05-08"
"SHP-2334","TRN-14761","SweetHaul Logistics","2025-07-02","2025-07-05"
"SHP-2335","TRN-14762","UPS","2022-09-15","2022-09-17"
"SHP-2336","TRN-14768","FedEx","2024-10-23","2024-10-29"
"SHP-2337","TRN-14773","SweetHaul Logistics","2024-12-22","2024-12-27"
"SHP-2338","TRN-14775","SweetHaul Logistics","2024-02-21","2024-02-23"
"SHP-2339","TRN-14776","ChocoExpress","2025-04-29","2025-05-01"
"SHP-2340","TRN-14777","FedEx","2023-12-06","2023-12-10"
"SHP-2341","TRN-14782","SweetHaul Logistics","2024-05-14","2024-05-20"
"SHP-2342","TRN-14783","FedEx","2022-04-19","2022-04-24"
"SHP-2343","TRN-14787","ChocoExpress","2025-04-30","2025-05-05"
"SHP-2344","TRN-14790","SweetHaul Logistics","2024-05-10","2024-05-13"
"SHP-2345","TRN-14791","ChocoExpress","2023-06-30","2023-07-06"
"SHP-2346","TRN-14793","SweetHaul Logistics","2023-11-20","2023-11-25"
"SHP-2347","TRN-14794","FedEx","2022-02-07","2022-02-11"
"SHP-2348","TRN-14795","FedEx","2023-06-10","2023-06-13"
"SHP-2349","TRN-14796","ChocoExpress","2024-12-28","2024-12-30"
"SHP-2350","TRN-14799","ChocoExpress","2025-07-05","2025-07-07"
"SHP-2351","TRN-14801","ChocoExpress","2024-01-28","2024-01-31"
"SHP-2352","TRN-14802","SweetHaul Logistics","2024-05-24","2024-05-27"
"SHP-2353","TRN-14805","SweetHaul Logistics","2022-12-04","2022-12-08"
"SHP-2354","TRN-14807","FedEx","2023-12-09","2023-12-13"
"SHP-2355","TRN-14815","UPS","2024-05-16","2024-05-21"
"SHP-2356","TRN-14817","SweetHaul Logistics","2024-09-19","2024-09-23"
"SHP-2357","TRN-14818","UPS","2023-06-15","2023-06-17"
"SHP-2358","TRN-14823","UPS","2023-12-11","2023-12-16"
"SHP-2359","TRN-14827","UPS","2024-01-27","2024-02-02"
"SHP-2360","TRN-14828","FedEx","2024-08-19","2024-08-24"
"SHP-2361","TRN-14830","ChocoExpress","2024-03-24","2024-03-26"
"SHP-2362","TRN-14833","UPS","2025-03-13","2025-03-19"
"SHP-2363","TRN-14834","FedEx","2022-09-05","2022-09-09"
"SHP-2364","TRN-14835","ChocoExpress","2022-12-23","2022-12-28"
"SHP-2365","TRN-14837","ChocoExpress","2022-05-18","2022-05-22"
"SHP-2366","TRN-14839","FedEx","2023-11-15","2023-11-20"
"SHP-2367","TRN-14841","ChocoExpress","2025-04-17","2025-04-21"
"SHP-2368","TRN-14842","ChocoExpress","2024-12-28","2024-12-30"
"SHP-2369","TRN-14845","SweetHaul Logistics","2022-05-05","2022-05-08"
"SHP-2370","TRN-14846","SweetHaul Logistics","2024-04-25","2024-04-29"
"SHP-2371","TRN-14847","ChocoExpress","2022-05-08","2022-05-11"
"SHP-2372","TRN-14853","SweetHaul Logistics","2024-11-14","2024-11-19"
"SHP-2373","TRN-14856","FedEx","2025-06-28","2025-06-30"
"SHP-2374","TRN-14857","FedEx","2022-10-03","2022-10-09"
"SHP-2375","TRN-14861","ChocoExpress","2023-08-02","2023-08-08"
"SHP-2376","TRN-14862","SweetHaul Logistics","2024-03-12","2024-03-18"
"SHP-2377","TRN-14869","FedEx","2023-02-20","2023-02-22"
"SHP-2378","TRN-14872","FedEx","2023-03-01","2023-03-04"
"SHP-2379","TRN-14874","UPS","2023-10-06","2023-10-12"
"SHP-2380","TRN-14879","ChocoExpress","2022-02-20","2022-02-22"
"SHP-2381","TRN-14881","SweetHaul Logistics","2022-11-10","2022-11-13"
"SHP-2382","TRN-14884","ChocoExpress","2024-10-03","2024-10-07"
"SHP-2383","TRN-14886","SweetHaul Logistics","2024-09-03","2024-09-08"
"SHP-2384","TRN-14887","FedEx","2022-10-19","2022-10-21"
"SHP-2385","TRN-14889","UPS","2023-08-28","2023-09-02"
"SHP-2386","TRN-14896","UPS","2022-06-18","2022-06-23"
"SHP-2387","TRN-14898","UPS","2024-01-04","2024-01-10"
"SHP-2388","TRN-14899","SweetHaul Logistics","2022-09-17","2022-09-19"
"SHP-2389","TRN-14900","SweetHaul Logistics","2024-04-03","2024-04-08"
"SHP-2390","TRN-14901","ChocoExpress","2023-01-22","2023-01-25"
"SHP-2391","TRN-14903","UPS","2024-08-15","2024-08-20"
"SHP-2392","TRN-14904","ChocoExpress","2024-07-19","2024-07-22"
"SHP-2393","TRN-14906","ChocoExpress","2022-09-23","2022-09-27"
"SHP-2394","TRN-14907","FedEx","2024-11-11","2024-11-13"
"SHP-2395","TRN-14909","FedEx","2024-07-16","2024-07-19"
"SHP-2396","TRN-14913","SweetHaul Logistics","2023-11-09","2023-11-15"
"SHP-2397","TRN-14914","ChocoExpress","2023-11-08","2023-11-12"
"SHP-2398","TRN-14915","ChocoExpress","2024-11-18","2024-11-24"
"SHP-2399","TRN-14923","FedEx","2023-01-22","2023-01-26"
"SHP-2400","TRN-14924","UPS","2024-12-30","2025-01-01"
"SHP-2401","TRN-14928","ChocoExpress","2025-06-22","2025-06-24"
"SHP-2402","TRN-14931","FedEx","2022-10-18","2022-10-23"
"SHP-2403","TRN-14939","UPS","2023-02-16","2023-02-20"
"SHP-2404","TRN-14946","ChocoExpress","2023-05-11","2023-05-13"
"SHP-2405","TRN-14948","SweetHaul Logistics","2022-05-20","2022-05-24"
"SHP-2406","TRN-14949","ChocoExpress","2024-02-15","2024-02-17"
"SHP-2407","TRN-14951","ChocoExpress","2023-04-06","2023-04-08"
"SHP-2408","TRN-14955","ChocoExpress","2025-03-01","2025-03-04"
"SHP-2409","TRN-14957","UPS","2023-05-30","2023-06-03"
"SHP-2410","TRN-14961","FedEx","2022-03-07","2022-03-09"
"SHP-2411","TRN-14965","UPS","2024-02-21","2024-02-26"
"SHP-2412","TRN-14970","FedEx","2023-05-17","2023-05-21"
"SHP-2413","TRN-14974","UPS","2024-08-21","2024-08-25"
"SHP-2414","TRN-14975","SweetHaul Logistics","2025-05-31","2025-06-06"
"SHP-2415","TRN-14980","FedEx","2025-02-06","2025-02-08"
"SHP-2416","TRN-14981","UPS","2025-09-11","2025-09-13"
"SHP-2417","TRN-14983","FedEx","2023-07-02","2023-07-05"
"SHP-2418","TRN-14985","SweetHaul Logistics","2023-09-11","2023-09-13"
"SHP-2419","TRN-14987","FedEx","2025-10-23","2025-10-26"
"SHP-2420","TRN-14992","SweetHaul Logistics","2025-09-01","2025-09-06"
"SHP-2421","TRN-14994","FedEx","2024-02-10","2024-02-14"
"SHP-2422","TRN-14995","FedEx","2023-03-29","2023-04-01"
"SHP-2423","TRN-14996","ChocoExpress","2022-01-03","2022-01-06"
"SHP-2424","TRN-14997","FedEx","2022-09-23","2022-09-25"
"SHP-2425","TRN-14999","ChocoExpress","2025-09-03","2025-09-06"
"SHP-2426","TRN-15000","SweetHaul Logistics","2022-07-05","2022-07-10"
"SHP-2427","TRN-15002","UPS","2023-02-05","2023-02-08"
"SHP-2428","TRN-15004","SweetHaul Logistics","2022-05-25","2022-05-30"
"SHP-2429","TRN-15005","FedEx","2024-03-27","2024-04-01"
"SHP-2430","TRN-15006","FedEx","2024-04-18","2024-04-21"
"SHP-2431","TRN-15009","SweetHaul Logistics","2025-10-01","2025-10-06"
"SHP-2432","TRN-15010","SweetHaul Logistics","2022-03-26","2022-03-29"
"SHP-2433","TRN-15012","FedEx","2022-03-13","2022-03-17"
"SHP-2434","TRN-15024","FedEx","2024-10-02","2024-10-07"
"SHP-2435","TRN-15025","UPS","2024-12-17","2024-12-21"
"SHP-2436","TRN-15026","ChocoExpress","2024-03-30","2024-04-05"
"SHP-2437","TRN-15028","SweetHaul Logistics","2024-12-03","2024-12-05"
"SHP-2438","TRN-15029","ChocoExpress","2024-10-03","2024-10-07"
"SHP-2439","TRN-15030","UPS","2024-11-26","2024-11-28"
"SHP-2440","TRN-15033","SweetHaul Logistics","2024-04-02","2024-04-05"
"SHP-2441","TRN-15034","FedEx","2023-07-08","2023-07-11"
"SHP-2442","TRN-15036","SweetHaul Logistics","2025-03-28","2025-03-30"
"SHP-2443","TRN-15040","ChocoExpress","2025-05-29","2025-06-01"
"SHP-2444","TRN-15042","ChocoExpress","2024-01-12","2024-01-14"
"SHP-2445","TRN-15046","SweetHaul Logistics","2022-09-26","2022-09-28"
"SHP-2446","TRN-15048","FedEx","2022-04-08","2022-04-13"
"SHP-2447","TRN-15049","ChocoExpress","2025-07-30","2025-08-04"
"SHP-2448","TRN-15051","UPS","2024-08-30","2024-09-05"
"SHP-2449","TRN-15059","ChocoExpress","2022-10-23","2022-10-28"
"SHP-2450","TRN-15061","FedEx","2024-02-09","2024-02-12"
"SHP-2451","TRN-15062","UPS","2023-04-28","2023-05-03"
"SHP-2452","TRN-15063","ChocoExpress","2024-01-26","2024-01-29"
"SHP-2453","TRN-15065","UPS","2022-05-25","2022-05-31"
"SHP-2454","TRN-15067","FedEx","2023-10-14","2023-10-16"
"SHP-2455","TRN-15071","FedEx","2024-07-25","2024-07-27"
"SHP-2456","TRN-15072","FedEx","2025-04-03","2025-04-05"
"SHP-2457","TRN-15074","SweetHaul Logistics","2023-03-07","2023-03-10"
"SHP-2458","TRN-15075","UPS","2025-09-23","2025-09-27"
"SHP-2459","TRN-15076","FedEx","2022-07-19","2022-07-25"
"SHP-2460","TRN-15078","UPS","2025-10-09","2025-10-15"
"SHP-2461","TRN-15082","FedEx","2022-02-21","2022-02-23"
"SHP-2462","TRN-15086","SweetHaul Logistics","2022-09-28","2022-10-04"
"SHP-2463","TRN-15088","UPS","2023-09-16","2023-09-21"
"SHP-2464","TRN-15089","SweetHaul Logistics","2023-08-28","2023-08-31"
"SHP-2465","TRN-15092","ChocoExpress","2024-02-17","2024-02-22"
"SHP-2466","TRN-15094","FedEx","2022-12-26","2022-12-29"
"SHP-2467","TRN-15095","UPS","2024-09-21","2024-09-23"
"SHP-2468","TRN-15097","FedEx","2024-06-10","2024-06-15"
"SHP-2469","TRN-15100","ChocoExpress","2023-04-30","2023-05-03"
"SHP-2470","TRN-15101","UPS","2024-10-22","2024-10-24"
"SHP-2471","TRN-15104","FedEx","2024-06-20","2024-06-22"
"SHP-2472","TRN-15109","UPS","2024-03-08","2024-03-14"
"SHP-2473","TRN-15111","FedEx","2023-04-11","2023-04-15"
"SHP-2474","TRN-15114","ChocoExpress","2023-07-09","2023-07-13"
"SHP-2475","TRN-15115","FedEx","2023-12-15","2023-12-21"
"SHP-2476","TRN-15116","FedEx","2024-09-17","2024-09-19"
"SHP-2477","TRN-15121","SweetHaul Logistics","2022-04-20","2022-04-22"
"SHP-2478","TRN-15122","UPS","2023-03-14","2023-03-19"
"SHP-2479","TRN-15125","SweetHaul Logistics","2025-07-02","2025-07-05"
"SHP-2480","TRN-15126","ChocoExpress","2023-12-05","2023-12-07"
"SHP-2481","TRN-15128","UPS","2023-08-25","2023-08-30"
"SHP-2482","TRN-15131","UPS","2025-07-07","2025-07-11"
"SHP-2483","TRN-15134","UPS","2022-07-12","2022-07-16"
"SHP-2484","TRN-15135","SweetHaul Logistics","2024-05-17","2024-05-19"
"SHP-2485","TRN-15137","FedEx","2022-12-03","2022-12-07"
"SHP-2486","TRN-15139","SweetHaul Logistics","2024-11-29","2024-12-01"
"SHP-2487","TRN-15140","FedEx","2024-12-16","2024-12-20"
"SHP-2488","TRN-15143","ChocoExpress","2023-07-03","2023-07-09"
"SHP-2489","TRN-15144","ChocoExpress","2023-06-11","2023-06-14"
"SHP-2490","TRN-15148","UPS","2022-04-30","2022-05-06"
"SHP-2491","TRN-15149","FedEx","2022-04-24","2022-04-30"
"SHP-2492","TRN-15150","ChocoExpress","2025-02-07","2025-02-10"
"SHP-2493","TRN-15151","FedEx","2023-08-30","2023-09-01"
"SHP-2494","TRN-15152","ChocoExpress","2022-10-18","2022-10-20"
"SHP-2495","TRN-15153","ChocoExpress","2025-07-31","2025-08-04"
"SHP-2496","TRN-15154","FedEx","2022-06-21","2022-06-25"
"SHP-2497","TRN-15158","UPS","2025-10-11","2025-10-13"
"SHP-2498","TRN-15159","SweetHaul Logistics","2024-05-16","2024-05-21"
"SHP-2499","TRN-15165","FedEx","2024-09-16","2024-09-18"
"SHP-2500","TRN-15166","ChocoExpress","2024-01-29","2024-02-01"
"SHP-2501","TRN-15168","UPS","2024-11-06","2024-11-09"
"SHP-2502","TRN-15169","ChocoExpress","2024-09-10","2024-09-12"
"SHP-2503","TRN-15172","FedEx","2024-08-10","2024-08-16"
"SHP-2504","TRN-15173","SweetHaul Logistics","2025-02-24","2025-03-02"
"SHP-2505","TRN-15175","ChocoExpress","2025-06-05","2025-06-08"
"SHP-2506","TRN-15177","SweetHaul Logistics","2022-05-24","2022-05-27"
"SHP-2507","TRN-15179","SweetHaul Logistics","2023-04-26","2023-04-30"
"SHP-2508","TRN-15180","SweetHaul Logistics","2022-08-14","2022-08-19"
"SHP-2509","TRN-15186","ChocoExpress","2025-07-30","2025-08-04"
"SHP-2510","TRN-15190","FedEx","2025-01-17","2025-01-22"
"SHP-2511","TRN-15191","FedEx","2022-02-19","2022-02-25"
"SHP-2512","TRN-15192","UPS","2025-04-23","2025-04-29"
"SHP-2513","TRN-15194","UPS","2023-07-18","2023-07-24"
"SHP-2514","TRN-15195","SweetHaul Logistics","2023-11-11","2023-11-13"
"SHP-2515","TRN-15196","FedEx","2025-10-21","2025-10-26"
"SHP-2516","TRN-15198","SweetHaul Logistics","2023-10-04","2023-10-08"
"SHP-2517","TRN-15200","ChocoExpress","2024-05-17","2024-05-23"
"SHP-2518","TRN-15201","ChocoExpress","2022-04-07","2022-04-13"
"SHP-2519","TRN-15208","FedEx","2024-12-06","2024-12-09"
"SHP-2520","TRN-15213","SweetHaul Logistics","2022-02-27","2022-03-05"
"SHP-2521","TRN-15214","UPS","2022-12-04","2022-12-10"
"SHP-2522","TRN-15216","UPS","2024-01-24","2024-01-27"
"SHP-2523","TRN-15220","SweetHaul Logistics","2023-12-13","2023-12-15"
"SHP-2524","TRN-15221","ChocoExpress","2024-01-10","2024-01-13"
"SHP-2525","TRN-15224","SweetHaul Logistics","2022-03-16","2022-03-19"
"SHP-2526","TRN-15226","SweetHaul Logistics","2024-10-20","2024-10-25"
"SHP-2527","TRN-15228","FedEx","2025-09-26","2025-09-30"
"SHP-2528","TRN-15229","FedEx","2023-12-11","2023-12-16"
"SHP-2529","TRN-15233","ChocoExpress","2022-12-11","2022-12-13"
"SHP-2530","TRN-15236","ChocoExpress","2025-06-03","2025-06-09"
"SHP-2531","TRN-15237","FedEx","2023-08-07","2023-08-13"
"SHP-2532","TRN-15242","SweetHaul Logistics","2023-04-04","2023-04-09"
"SHP-2533","TRN-15244","UPS","2024-08-16","2024-08-20"
"SHP-2534","TRN-15247","UPS","2023-11-09","2023-11-13"
"SHP-2535","TRN-15249","ChocoExpress","2025-03-26","2025-04-01"
"SHP-2536","TRN-15255","ChocoExpress","2024-09-13","2024-09-17"
"SHP-2537","TRN-15260","ChocoExpress","2025-05-31","2025-06-06"
"SHP-2538","TRN-15264","SweetHaul Logistics","2025-01-25","2025-01-30"
"SHP-2539","TRN-15266","FedEx","2024-04-02","2024-04-06"
"SHP-2540","TRN-15267","FedEx","2024-07-08","2024-07-12"
"SHP-2541","TRN-15268","ChocoExpress","2025-07-23","2025-07-29"
"SHP-2542","TRN-15269","SweetHaul Logistics","2023-11-23","2023-11-26"
"SHP-2543","TRN-15270","FedEx","2022-06-10","2022-06-15"
"SHP-2544","TRN-15272","UPS","2023-08-25","2023-08-30"
"SHP-2545","TRN-15276","ChocoExpress","2025-06-02","2025-06-06"
"SHP-2546","TRN-15277","SweetHaul Logistics","2025-07-19","2025-07-23"
"SHP-2547","TRN-15279","UPS","2023-04-18","2023-04-20"
"SHP-2548","TRN-15283","ChocoExpress","2023-11-13","2023-11-17"
"SHP-2549","TRN-15286","UPS","2024-01-29","2024-01-31"
"SHP-2550","TRN-15287","UPS","2025-07-04","2025-07-07"
"SHP-2551","TRN-15289","SweetHaul Logistics","2024-10-29","2024-11-02"
"SHP-2552","TRN-15295","ChocoExpress","2023-03-26","2023-03-28"
"SHP-2553","TRN-15296","ChocoExpress","2024-11-20","2024-11-25"
"SHP-2554","TRN-15299","SweetHaul Logistics","2023-02-09","2023-02-13"
"SHP-2555","TRN-15300","ChocoExpress","2024-02-16","2024-02-22"
"SHP-2556","TRN-15301","SweetHaul Logistics","2024-06-24","2024-06-29"
"SHP-2557","TRN-15305","UPS","2025-05-08","2025-05-11"
"SHP-2558","TRN-15306","ChocoExpress","2023-12-12","2023-12-18"
"SHP-2559","TRN-15307","ChocoExpress","2022-11-20","2022-11-24"
"SHP-2560","TRN-15309","ChocoExpress","2022-03-01","2022-03-04"
"SHP-2561","TRN-15310","UPS","2024-11-16","2024-11-22"
"SHP-2562","TRN-15312","UPS","2025-09-04","2025-09-06"
"SHP-2563","TRN-15314","ChocoExpress","2023-03-16","2023-03-19"
"SHP-2564","TRN-15317","FedEx","2023-01-02","2023-01-05"
"SHP-2565","TRN-15318","FedEx","2022-01-12","2022-01-14"
"SHP-2566","TRN-15321","SweetHaul Logistics","2024-04-13","2024-04-19"
"SHP-2567","TRN-15323","UPS","2022-12-18","2022-12-21"
"SHP-2568","TRN-15324","ChocoExpress","2025-05-07","2025-05-13"
"SHP-2569","TRN-15325","UPS","2025-04-20","2025-04-26"
"SHP-2570","TRN-15327","UPS","2024-11-03","2024-11-09"
"SHP-2571","TRN-15330","ChocoExpress","2025-09-24","2025-09-29"
"SHP-2572","TRN-15335","UPS","2024-03-30","2024-04-05"
"SHP-2573","TRN-15336","UPS","2024-04-29","2024-05-03"
"SHP-2574","TRN-15337","ChocoExpress","2024-07-11","2024-07-13"
"SHP-2575","TRN-15339","UPS","2024-03-25","2024-03-31"
"SHP-2576","TRN-15340","SweetHaul Logistics","2024-02-21","2024-02-27"
"SHP-2577","TRN-15343","UPS","2022-04-07","2022-04-13"
"SHP-2578","TRN-15345","FedEx","2022-11-25","2022-11-27"
"SHP-2579","TRN-15348","SweetHaul Logistics","2025-04-19","2025-04-23"
"SHP-2580","TRN-15350","UPS","2022-11-23","2022-11-27"
"SHP-2581","TRN-15351","UPS","2025-03-08","2025-03-10"
"SHP-2582","TRN-15352","ChocoExpress","2022-11-09","2022-11-14"
"SHP-2583","TRN-15355","FedEx","2025-01-16","2025-01-18"
"SHP-2584","TRN-15357","UPS","2023-02-15","2023-02-17"
"SHP-2585","TRN-15359","SweetHaul Logistics","2023-12-11","2023-12-17"
"SHP-2586","TRN-15361","UPS","2024-09-21","2024-09-24"
"SHP-2587","TRN-15362","UPS","2023-07-08","2023-07-10"
"SHP-2588","TRN-15364","ChocoExpress","2022-06-29","2022-07-05"
"SHP-2589","TRN-15369","FedEx","2024-08-08","2024-08-12"
"SHP-2590","TRN-15371","UPS","2022-05-17","2022-05-22"
"SHP-2591","TRN-15372","UPS","2025-06-12","2025-06-18"
"SHP-2592","TRN-15378","FedEx","2025-07-16","2025-07-20"
"SHP-2593","TRN-15379","UPS","2022-10-07","2022-10-10"
"SHP-2594","TRN-15381","SweetHaul Logistics","2025-06-07","2025-06-10"
"SHP-2595","TRN-15382","SweetHaul Logistics","2022-07-13","2022-07-16"
"SHP-2596","TRN-15387","FedEx","2024-09-18","2024-09-23"
"SHP-2597","TRN-15388","ChocoExpress","2023-05-17","2023-05-22"
"SHP-2598","TRN-15393","UPS","2022-08-20","2022-08-22"
"SHP-2599","TRN-15394","UPS","2024-01-07","2024-01-09"
"SHP-2600","TRN-15399","UPS","2023-03-21","2023-03-23"
"SHP-2601","TRN-15400","ChocoExpress","2022-06-04","2022-06-08"
"SHP-2602","TRN-15401","FedEx","2023-07-06","2023-07-09"
"SHP-2603","TRN-15402","FedEx","2024-04-20","2024-04-22"
